Date,P/OP,Gen,RT Busbar,RT Hub,DA Busbar,DA Hub,Season_1,Season_2,Season_3,Season_4,day_of_week,day_of_year,is_weekend,is_vacation,POD_Night,POD_Morning,POD_Afternoon,POD_Evening
10-Nov-22,0,11.6,13.26,13.55,17.66,17.44,0,0,0,1,3,314,0,0,1,0,0,0
10-Nov-22,0,13.1,13.76,13.98,18.54,18.07,0,0,0,1,3,314,0,0,1,0,0,0
10-Nov-22,0,8.5,16.46,16.52,18.78,18.17,0,0,0,1,3,314,0,0,1,0,0,0
10-Nov-22,0,2.8,28.4,28.31,27.51,27.5,0,0,0,1,3,314,0,0,0,1,0,0
10-Nov-22,1,0.6,40.48,40.45,41.97,42.03,0,0,0,1,3,314,0,0,0,1,0,0
10-Nov-22,1,2.7,34.45,34.33,46.66,46.88,0,0,0,1,3,314,0,0,0,1,0,0
10-Nov-22,1,2.2,33.34,32.81,36.01,36.16,0,0,0,1,3,314,0,0,0,1,0,0
10-Nov-22,1,8.0,25.72,24.34,22.12,22.38,0,0,0,1,3,314,0,0,0,1,0,0
10-Nov-22,1,11.4,27.7,26.93,28.04,27.84,0,0,0,1,3,314,0,0,0,1,0,0
10-Nov-22,1,14.6,34.73,34.32,32.29,32.36,0,0,0,1,3,314,0,0,0,0,1,0
10-Nov-22,1,18.9,39.79,39.46,48.93,48.51,0,0,0,1,3,314,0,0,0,0,1,0
10-Nov-22,1,25.7,45.78,45.78,62.67,62.75,0,0,0,1,3,314,0,0,0,0,1,0
10-Nov-22,1,39.6,54.62,54.57,91.42,90.72,0,0,0,1,3,314,0,0,0,0,1,0
10-Nov-22,1,45.7,54.62,54.59,99.48,100.0,0,0,0,1,3,314,0,0,0,0,1,0
10-Nov-22,1,45.4,125.18,125.59,276.03,280.2,0,0,0,1,3,314,0,0,0,0,1,0
10-Nov-22,1,41.9,112.87,113.51,447.47,451.55,0,0,0,1,3,314,0,0,0,0,0,1
10-Nov-22,1,36.3,58.53,59.08,137.35,139.22,0,0,0,1,3,314,0,0,0,0,0,1
10-Nov-22,1,39.7,33.05,45.15,61.65,64.21,0,0,0,1,3,314,0,0,0,0,0,1
10-Nov-22,1,44.3,26.86,35.67,40.23,42.84,0,0,0,1,3,314,0,0,0,0,0,1
10-Nov-22,1,41.9,25.33,31.09,30.77,32.38,0,0,0,1,3,314,0,0,0,0,0,1
10-Nov-22,0,34.8,29.68,30.35,30.32,30.69,0,0,0,1,3,314,0,0,0,0,0,1
10-Nov-22,0,34.9,57.07,55.7,23.99,24.23,0,0,0,1,3,314,0,0,0,0,0,0
11-Nov-22,0,31.6,38.05,37.43,29.47,29.35,0,0,0,1,4,315,0,0,1,0,0,0
11-Nov-22,0,21.7,48.48,47.47,24.88,24.76,0,0,0,1,4,315,0,0,1,0,0,0
11-Nov-22,0,13.9,29.0,28.01,20.5,20.35,0,0,0,1,4,315,0,0,1,0,0,0
11-Nov-22,0,26.1,31.61,29.38,18.82,18.66,0,0,0,1,4,315,0,0,1,0,0,0
11-Nov-22,0,19.8,4.2,3.54,18.46,18.34,0,0,0,1,4,315,0,0,1,0,0,0
11-Nov-22,0,23.1,3.97,3.58,23.34,23.18,0,0,0,1,4,315,0,0,0,1,0,0
11-Nov-22,1,15.3,23.3,23.38,30.42,30.33,0,0,0,1,4,315,0,0,0,1,0,0
11-Nov-22,1,20.3,25.69,25.55,31.3,31.25,0,0,0,1,4,315,0,0,0,1,0,0
11-Nov-22,1,13.9,31.47,31.15,32.89,32.63,0,0,0,1,4,315,0,0,0,1,0,0
11-Nov-22,1,36.7,32.56,32.87,39.68,39.51,0,0,0,1,4,315,0,0,0,1,0,0
11-Nov-22,1,45.4,37.59,38.09,45.09,44.31,0,0,0,1,4,315,0,0,0,1,0,0
11-Nov-22,1,37.1,39.34,39.39,48.39,46.96,0,0,0,1,4,315,0,0,0,0,1,0
11-Nov-22,1,39.6,50.24,48.75,53.8,51.89,0,0,0,1,4,315,0,0,0,0,1,0
11-Nov-22,1,39.0,37.85,36.57,56.62,54.55,0,0,0,1,4,315,0,0,0,0,1,0
11-Nov-22,1,48.8,43.91,41.77,49.26,47.12,0,0,0,1,4,315,0,0,0,0,1,0
11-Nov-22,1,49.3,34.2,33.25,41.1,39.71,0,0,0,1,4,315,0,0,0,0,1,0
11-Nov-22,1,38.9,29.91,28.87,55.89,56.07,0,0,0,1,4,315,0,0,0,0,1,0
11-Nov-22,1,37.5,34.85,34.15,69.55,69.41,0,0,0,1,4,315,0,0,0,0,0,1
11-Nov-22,1,34.0,32.19,33.7,44.89,45.78,0,0,0,1,4,315,0,0,0,0,0,1
11-Nov-22,1,27.3,32.97,32.98,35.7,39.44,0,0,0,1,4,315,0,0,0,0,0,1
11-Nov-22,1,57.1,24.59,27.2,27.74,37.47,0,0,0,1,4,315,0,0,0,0,0,1
11-Nov-22,1,100.0,22.92,30.72,26.75,44.14,0,0,0,1,4,315,0,0,0,0,0,1
11-Nov-22,0,52.7,1.24,28.58,17.43,39.82,0,0,0,1,4,315,0,0,0,0,0,1
11-Nov-22,0,0.9,-4.55,25.11,1.11,31.11,0,0,0,1,4,315,0,0,0,0,0,0
12-Nov-22,0,0.0,-5.43,24.66,-4.17,39.56,0,0,0,1,5,316,1,0,1,0,0,0
12-Nov-22,0,0.0,-9.48,23.48,-11.44,33.5,0,0,0,1,5,316,1,0,1,0,0,0
12-Nov-22,0,0.4,-8.37,22.59,-12.92,28.78,0,0,0,1,5,316,1,0,1,0,0,0
12-Nov-22,0,0.9,-5.38,25.53,-15.0,25.7,0,0,0,1,5,316,1,0,1,0,0,0
12-Nov-22,0,1.4,-4.95,26.67,-12.85,27.66,0,0,0,1,5,316,1,0,1,0,0,0
12-Nov-22,0,15.1,-3.66,28.37,-3.72,38.9,0,0,0,1,5,316,1,0,0,1,0,0
12-Nov-22,0,54.4,1.14,38.85,-1.05,44.05,0,0,0,1,5,316,1,0,0,1,0,0
12-Nov-22,0,62.7,4.16,43.65,3.56,52.76,0,0,0,1,5,316,1,0,0,1,0,0
12-Nov-22,0,6.8,-10.34,24.13,1.98,38.43,0,0,0,1,5,316,1,0,0,1,0,0
12-Nov-22,0,7.0,-7.14,20.35,1.59,31.59,0,0,0,1,5,316,1,0,0,1,0,0
12-Nov-22,0,52.1,0.74,22.63,12.31,31.63,0,0,0,1,5,316,1,0,0,1,0,0
12-Nov-22,0,62.3,17.21,25.87,12.96,28.58,0,0,0,1,5,316,1,0,0,0,1,0
12-Nov-22,0,55.3,27.27,27.27,19.24,28.26,0,0,0,1,5,316,1,0,0,0,1,0
12-Nov-22,0,54.0,25.4,25.41,20.6,26.98,0,0,0,1,5,316,1,0,0,0,1,0
12-Nov-22,0,41.2,24.48,22.37,21.32,26.61,0,0,0,1,5,316,1,0,0,0,1,0
12-Nov-22,0,28.7,24.49,22.71,25.81,28.56,0,0,0,1,5,316,1,0,0,0,1,0
12-Nov-22,0,23.0,33.0,32.19,38.83,39.27,0,0,0,1,5,316,1,0,0,0,1,0
12-Nov-22,0,17.7,54.5,54.55,114.83,115.36,0,0,0,1,5,316,1,0,0,0,0,1
12-Nov-22,0,15.7,39.58,39.6,77.09,77.41,0,0,0,1,5,316,1,0,0,0,0,1
12-Nov-22,0,17.1,34.89,34.9,51.08,51.32,0,0,0,1,5,316,1,0,0,0,0,1
12-Nov-22,0,23.1,33.01,32.97,49.86,50.11,0,0,0,1,5,316,1,0,0,0,0,1
12-Nov-22,0,35.0,31.97,31.92,41.73,42.1,0,0,0,1,5,316,1,0,0,0,0,1
12-Nov-22,0,42.5,33.08,33.62,40.1,40.49,0,0,0,1,5,316,1,0,0,0,0,1
12-Nov-22,0,36.6,10.77,22.52,37.88,38.15,0,0,0,1,5,316,1,0,0,0,0,0
13-Nov-22,0,42.9,3.69,21.08,36.3,36.92,0,0,0,1,6,317,1,0,1,0,0,0
13-Nov-22,0,39.3,-0.16,19.44,34.26,35.34,0,0,0,1,6,317,1,0,1,0,0,0
13-Nov-22,0,54.9,14.91,22.2,32.82,34.26,0,0,0,1,6,317,1,0,1,0,0,0
13-Nov-22,0,53.9,23.65,23.68,33.15,34.4,0,0,0,1,6,317,1,0,1,0,0,0
13-Nov-22,0,35.9,25.3,25.3,34.01,34.83,0,0,0,1,6,317,1,0,1,0,0,0
13-Nov-22,0,30.8,26.55,26.55,39.05,39.49,0,0,0,1,6,317,1,0,0,1,0,0
13-Nov-22,0,33.0,25.84,25.86,44.67,45.16,0,0,0,1,6,317,1,0,0,1,0,0
13-Nov-22,0,28.0,24.09,24.14,48.69,49.24,0,0,0,1,6,317,1,0,0,1,0,0
13-Nov-22,0,27.4,22.43,22.25,37.31,37.94,0,0,0,1,6,317,1,0,0,1,0,0
13-Nov-22,0,24.3,22.03,21.61,33.13,33.08,0,0,0,1,6,317,1,0,0,1,0,0
13-Nov-22,0,25.1,21.72,21.26,34.56,33.75,0,0,0,1,6,317,1,0,0,1,0,0
13-Nov-22,0,24.3,20.14,20.0,32.31,31.06,0,0,0,1,6,317,1,0,0,0,1,0
13-Nov-22,0,26.0,13.27,13.04,28.73,26.96,0,0,0,1,6,317,1,0,0,0,1,0
13-Nov-22,0,32.0,5.72,5.67,31.5,29.17,0,0,0,1,6,317,1,0,0,0,1,0
13-Nov-22,0,33.5,2.6,2.62,28.78,27.0,0,0,0,1,6,317,1,0,0,0,1,0
13-Nov-22,0,27.7,15.53,15.3,29.03,27.5,0,0,0,1,6,317,1,0,0,0,1,0
13-Nov-22,0,17.4,27.81,27.43,34.03,32.85,0,0,0,1,6,317,1,0,0,0,1,0
13-Nov-22,0,9.4,47.72,47.67,51.95,50.92,0,0,0,1,6,317,1,0,0,0,0,1
13-Nov-22,0,11.5,37.9,37.74,48.79,47.72,0,0,0,1,6,317,1,0,0,0,0,1
13-Nov-22,0,17.6,36.6,35.46,39.43,38.46,0,0,0,1,6,317,1,0,0,0,0,1
13-Nov-22,0,17.0,33.76,32.95,37.03,35.99,0,0,0,1,6,317,1,0,0,0,0,1
13-Nov-22,0,19.7,31.63,30.51,35.86,34.96,0,0,0,1,6,317,1,0,0,0,0,1
13-Nov-22,0,15.1,28.1,27.52,32.15,30.42,0,0,0,1,6,317,1,0,0,0,0,1
13-Nov-22,0,19.5,24.93,24.88,31.18,29.83,0,0,0,1,6,317,1,0,0,0,0,0
14-Nov-22,0,29.1,24.3,24.24,26.86,25.65,0,0,0,1,0,318,0,0,1,0,0,0
14-Nov-22,0,37.6,23.99,23.64,25.57,24.48,0,0,0,1,0,318,0,0,1,0,0,0
14-Nov-22,0,25.4,24.94,24.34,25.78,24.91,0,0,0,1,0,318,0,0,1,0,0,0
14-Nov-22,0,34.5,25.12,25.05,31.29,30.82,0,0,0,1,0,318,0,0,1,0,0,0
14-Nov-22,0,31.7,29.91,29.93,36.88,36.73,0,0,0,1,0,318,0,0,1,0,0,0
14-Nov-22,0,25.8,33.83,33.83,41.16,41.04,0,0,0,1,0,318,0,0,0,1,0,0
14-Nov-22,1,25.7,118.35,118.48,65.2,65.44,0,0,0,1,0,318,0,0,0,1,0,0
14-Nov-22,1,8.9,66.26,66.3,70.68,70.89,0,0,0,1,0,318,0,0,0,1,0,0
14-Nov-22,1,2.7,46.27,46.28,44.98,45.15,0,0,0,1,0,318,0,0,0,1,0,0
14-Nov-22,1,1.4,67.07,67.12,39.14,39.27,0,0,0,1,0,318,0,0,0,1,0,0
14-Nov-22,1,1.2,45.75,45.73,38.61,38.72,0,0,0,1,0,318,0,0,0,1,0,0
14-Nov-22,1,3.9,39.24,38.14,37.11,37.28,0,0,0,1,0,318,0,0,0,0,1,0
14-Nov-22,1,18.8,34.34,33.67,33.93,34.17,0,0,0,1,0,318,0,0,0,0,1,0
14-Nov-22,1,6.5,33.34,31.41,31.0,31.53,0,0,0,1,0,318,0,0,0,0,1,0
14-Nov-22,1,1.6,26.92,26.79,31.64,31.7,0,0,0,1,0,318,0,0,0,0,1,0
14-Nov-22,1,14.3,23.86,23.96,29.46,29.9,0,0,0,1,0,318,0,0,0,0,1,0
14-Nov-22,1,45.7,23.85,24.08,36.21,36.36,0,0,0,1,0,318,0,0,0,0,1,0
14-Nov-22,1,69.6,27.48,27.61,57.6,57.98,0,0,0,1,0,318,0,0,0,0,0,1
14-Nov-22,1,57.9,26.23,26.19,52.54,54.53,0,0,0,1,0,318,0,0,0,0,0,1
14-Nov-22,1,44.0,26.49,26.49,42.08,46.75,0,0,0,1,0,318,0,0,0,0,0,1
14-Nov-22,1,27.5,35.31,35.31,41.94,45.75,0,0,0,1,0,318,0,0,0,0,0,1
14-Nov-22,1,19.2,36.61,36.61,39.24,42.65,0,0,0,1,0,318,0,0,0,0,0,1
14-Nov-22,0,16.7,36.73,36.76,36.14,39.12,0,0,0,1,0,318,0,0,0,0,0,1
14-Nov-22,0,64.5,35.73,36.16,31.75,36.55,0,0,0,1,0,318,0,0,0,0,0,0
15-Nov-22,0,59.6,43.12,43.92,24.37,36.44,0,0,0,1,1,319,0,0,1,0,0,0
15-Nov-22,0,84.8,15.91,32.37,13.41,32.13,0,0,0,1,1,319,0,0,1,0,0,0
15-Nov-22,0,74.7,5.7,32.23,9.21,31.75,0,0,0,1,1,319,0,0,1,0,0,0
15-Nov-22,0,57.5,8.34,33.38,2.55,32.55,0,0,0,1,1,319,0,0,1,0,0,0
15-Nov-22,0,52.2,11.26,40.55,2.99,36.07,0,0,0,1,1,319,0,0,1,0,0,0
15-Nov-22,0,73.3,12.15,34.63,8.09,41.66,0,0,0,1,1,319,0,0,0,1,0,0
15-Nov-22,1,64.6,31.26,44.16,54.76,95.42,0,0,0,1,1,319,0,0,0,1,0,0
15-Nov-22,1,58.1,41.19,45.18,46.81,82.07,0,0,0,1,1,319,0,0,0,1,0,0
15-Nov-22,1,62.3,15.45,35.65,23.61,46.44,0,0,0,1,1,319,0,0,0,1,0,0
15-Nov-22,1,71.3,29.12,38.97,27.51,41.02,0,0,0,1,1,319,0,0,0,1,0,0
15-Nov-22,1,55.1,35.37,36.79,35.57,40.69,0,0,0,1,1,319,0,0,0,1,0,0
15-Nov-22,1,26.9,34.38,35.15,37.85,39.6,0,0,0,1,1,319,0,0,0,0,1,0
15-Nov-22,1,25.8,35.63,36.23,38.09,38.52,0,0,0,1,1,319,0,0,0,0,1,0
15-Nov-22,1,24.1,35.44,35.54,37.87,37.99,0,0,0,1,1,319,0,0,0,0,1,0
15-Nov-22,1,18.2,39.5,40.35,38.18,38.24,0,0,0,1,1,319,0,0,0,0,1,0
15-Nov-22,1,10.4,44.08,46.43,39.72,39.81,0,0,0,1,1,319,0,0,0,0,1,0
15-Nov-22,1,5.5,44.98,49.5,50.39,50.69,0,0,0,1,1,319,0,0,0,0,1,0
15-Nov-22,1,7.4,76.87,87.53,213.78,214.72,0,0,0,1,1,319,0,0,0,0,0,1
15-Nov-22,1,9.5,64.05,71.08,134.5,135.53,0,0,0,1,1,319,0,0,0,0,0,1
15-Nov-22,1,7.6,53.62,56.91,82.67,83.13,0,0,0,1,1,319,0,0,0,0,0,1
15-Nov-22,1,11.8,50.48,55.11,65.13,65.73,0,0,0,1,1,319,0,0,0,0,0,1
15-Nov-22,1,19.0,52.5,54.13,57.74,58.62,0,0,0,1,1,319,0,0,0,0,0,1
15-Nov-22,0,27.1,68.26,68.5,56.91,57.51,0,0,0,1,1,319,0,0,0,0,0,1
15-Nov-22,0,53.7,58.74,60.25,52.29,53.58,0,0,0,1,1,319,0,0,0,0,0,0
16-Nov-22,0,41.8,82.29,82.62,52.37,53.38,0,0,0,1,2,320,0,0,1,0,0,0
16-Nov-22,0,39.0,68.41,70.75,49.55,50.84,0,0,0,1,2,320,0,0,1,0,0,0
16-Nov-22,0,36.0,65.74,72.26,46.44,49.6,0,0,0,1,2,320,0,0,1,0,0,0
16-Nov-22,0,41.5,25.13,49.24,41.81,49.47,0,0,0,1,2,320,0,0,1,0,0,0
16-Nov-22,0,40.7,23.05,52.19,32.29,46.57,0,0,0,1,2,320,0,0,1,0,0,0
16-Nov-22,0,45.3,78.61,120.78,36.01,53.14,0,0,0,1,2,320,0,0,0,1,0,0
16-Nov-22,1,40.0,64.0,83.89,104.33,130.8,0,0,0,1,2,320,0,0,0,1,0,0
16-Nov-22,1,38.6,71.03,73.47,71.7,103.31,0,0,0,1,2,320,0,0,0,1,0,0
16-Nov-22,1,43.0,63.02,64.15,44.63,68.03,0,0,0,1,2,320,0,0,0,1,0,0
16-Nov-22,1,46.4,59.25,59.39,38.1,58.53,0,0,0,1,2,320,0,0,0,1,0,0
16-Nov-22,1,48.1,47.03,46.49,39.38,54.52,0,0,0,1,2,320,0,0,0,1,0,0
16-Nov-22,1,44.4,31.17,41.17,38.21,49.41,0,0,0,1,2,320,0,0,0,0,1,0
16-Nov-22,1,48.0,39.41,40.71,30.82,43.04,0,0,0,1,2,320,0,0,0,0,1,0
16-Nov-22,1,51.8,38.97,39.3,27.01,39.67,0,0,0,1,2,320,0,0,0,0,1,0
16-Nov-22,1,40.0,37.59,37.92,25.13,36.84,0,0,0,1,2,320,0,0,0,0,1,0
16-Nov-22,1,41.0,48.09,48.34,23.36,35.52,0,0,0,1,2,320,0,0,0,0,1,0
16-Nov-22,1,33.6,64.72,66.6,33.49,47.35,0,0,0,1,2,320,0,0,0,0,1,0
16-Nov-22,1,29.1,150.94,153.32,85.28,103.52,0,0,0,1,2,320,0,0,0,0,0,1
16-Nov-22,1,27.5,258.66,258.77,89.79,102.72,0,0,0,1,2,320,0,0,0,0,0,1
16-Nov-22,1,29.5,139.48,139.55,82.72,91.23,0,0,0,1,2,320,0,0,0,0,0,1
16-Nov-22,1,33.5,106.63,106.69,66.66,75.5,0,0,0,1,2,320,0,0,0,0,0,1
16-Nov-22,1,36.0,65.2,65.2,56.0,62.13,0,0,0,1,2,320,0,0,0,0,0,1
16-Nov-22,0,43.7,60.78,60.84,51.88,56.69,0,0,0,1,2,320,0,0,0,0,0,1
16-Nov-22,0,53.6,62.04,62.04,43.56,48.74,0,0,0,1,2,320,0,0,0,0,0,0
17-Nov-22,0,65.5,57.34,57.27,42.01,48.37,0,0,0,1,3,321,0,0,1,0,0,0
17-Nov-22,0,65.1,53.5,53.43,37.87,46.17,0,0,0,1,3,321,0,0,1,0,0,0
17-Nov-22,0,60.4,51.14,51.09,34.59,43.59,0,0,0,1,3,321,0,0,1,0,0,0
17-Nov-22,0,53.5,47.79,47.82,33.98,42.96,0,0,0,1,3,321,0,0,1,0,0,0
17-Nov-22,0,47.0,54.34,54.26,35.2,44.98,0,0,0,1,3,321,0,0,1,0,0,0
17-Nov-22,0,41.6,59.05,59.56,36.84,49.64,0,0,0,1,3,321,0,0,0,1,0,0
17-Nov-22,1,41.8,61.06,64.0,76.54,89.11,0,0,0,1,3,321,0,0,0,1,0,0
17-Nov-22,1,40.1,56.59,57.48,47.66,60.49,0,0,0,1,3,321,0,0,0,1,0,0
17-Nov-22,1,38.6,36.85,37.07,33.37,44.36,0,0,0,1,3,321,0,0,0,1,0,0
17-Nov-22,1,38.5,32.57,33.88,35.74,43.72,0,0,0,1,3,321,0,0,0,1,0,0
17-Nov-22,1,39.2,29.83,29.55,32.28,37.89,0,0,0,1,3,321,0,0,0,1,0,0
17-Nov-22,1,47.9,27.98,27.99,31.7,35.67,0,0,0,1,3,321,0,0,0,0,1,0
17-Nov-22,1,41.4,29.33,29.33,31.89,33.36,0,0,0,1,3,321,0,0,0,0,1,0
17-Nov-22,1,42.2,29.5,29.5,30.9,32.22,0,0,0,1,3,321,0,0,0,0,1,0
17-Nov-22,1,47.4,28.51,28.51,31.48,32.49,0,0,0,1,3,321,0,0,0,0,1,0
17-Nov-22,1,52.1,29.2,29.2,31.75,32.98,0,0,0,1,3,321,0,0,0,0,1,0
17-Nov-22,1,62.0,39.2,39.2,40.22,41.22,0,0,0,1,3,321,0,0,0,0,1,0
17-Nov-22,1,52.5,81.48,81.3,96.56,98.4,0,0,0,1,3,321,0,0,0,0,0,1
17-Nov-22,1,39.4,56.49,56.39,64.53,65.85,0,0,0,1,3,321,0,0,0,0,0,1
17-Nov-22,1,30.6,54.97,54.87,50.59,50.57,0,0,0,1,3,321,0,0,0,0,0,1
17-Nov-22,1,24.7,48.33,48.24,47.45,47.52,0,0,0,1,3,321,0,0,0,0,0,1
17-Nov-22,1,20.5,38.59,38.52,45.0,45.13,0,0,0,1,3,321,0,0,0,0,0,1
17-Nov-22,0,18.1,35.23,35.16,42.37,42.35,0,0,0,1,3,321,0,0,0,0,0,1
17-Nov-22,0,19.4,31.34,31.27,37.75,37.74,0,0,0,1,3,321,0,0,0,0,0,0
18-Nov-22,0,18.7,23.52,23.52,35.24,35.61,0,0,0,1,4,322,0,0,1,0,0,0
18-Nov-22,0,13.3,30.5,30.5,34.4,34.75,0,0,0,1,4,322,0,0,1,0,0,0
18-Nov-22,0,10.0,31.68,31.63,34.92,35.28,0,0,0,1,4,322,0,0,1,0,0,0
18-Nov-22,0,15.7,33.16,33.14,37.26,37.61,0,0,0,1,4,322,0,0,1,0,0,0
18-Nov-22,0,28.4,33.32,33.32,41.26,41.59,0,0,0,1,4,322,0,0,1,0,0,0
18-Nov-22,0,27.4,37.74,37.74,50.95,51.56,0,0,0,1,4,322,0,0,0,1,0,0
18-Nov-22,1,27.3,53.6,53.57,72.09,73.15,0,0,0,1,4,322,0,0,0,1,0,0
18-Nov-22,1,23.0,52.28,52.28,64.14,65.45,0,0,0,1,4,322,0,0,0,1,0,0
18-Nov-22,1,22.3,41.31,41.3,51.4,52.79,0,0,0,1,4,322,0,0,0,1,0,0
18-Nov-22,1,31.7,34.48,34.48,50.6,52.01,0,0,0,1,4,322,0,0,0,1,0,0
18-Nov-22,1,34.1,34.96,34.96,46.61,47.77,0,0,0,1,4,322,0,0,0,1,0,0
18-Nov-22,1,28.0,35.34,35.34,40.0,42.21,0,0,0,1,4,322,0,0,0,0,1,0
18-Nov-22,1,31.8,35.24,35.24,36.09,38.06,0,0,0,1,4,322,0,0,0,0,1,0
18-Nov-22,1,36.8,36.74,36.74,32.82,35.82,0,0,0,1,4,322,0,0,0,0,1,0
18-Nov-22,1,48.8,34.48,34.48,30.01,35.0,0,0,0,1,4,322,0,0,0,0,1,0
18-Nov-22,1,71.0,34.13,34.54,27.83,36.02,0,0,0,1,4,322,0,0,0,0,1,0
18-Nov-22,1,71.2,37.16,37.9,29.2,40.92,0,0,0,1,4,322,0,0,0,0,1,0
18-Nov-22,1,64.3,53.58,55.57,48.29,68.96,0,0,0,1,4,322,0,0,0,0,0,1
18-Nov-22,1,66.8,53.05,53.09,38.38,56.91,0,0,0,1,4,322,0,0,0,0,0,1
18-Nov-22,1,69.5,54.32,54.94,34.4,51.1,0,0,0,1,4,322,0,0,0,0,0,1
18-Nov-22,1,75.1,52.27,56.66,37.96,51.75,0,0,0,1,4,322,0,0,0,0,0,1
18-Nov-22,1,89.0,39.22,53.41,40.47,52.85,0,0,0,1,4,322,0,0,0,0,0,1
18-Nov-22,0,85.5,18.4,45.49,42.21,52.41,0,0,0,1,4,322,0,0,0,0,0,1
18-Nov-22,0,94.9,12.99,42.67,41.68,50.93,0,0,0,1,4,322,0,0,0,0,0,0
19-Nov-22,0,93.5,4.47,41.0,28.1,44.29,0,0,0,1,5,323,1,0,1,0,0,0
19-Nov-22,0,83.3,0.45,41.94,25.29,43.02,0,0,0,1,5,323,1,0,1,0,0,0
19-Nov-22,0,67.2,-0.08,40.83,24.16,42.18,0,0,0,1,5,323,1,0,1,0,0,0
19-Nov-22,0,51.2,-1.78,42.61,18.76,39.87,0,0,0,1,5,323,1,0,1,0,0,0
19-Nov-22,0,14.0,-4.09,39.7,17.56,40.33,0,0,0,1,5,323,1,0,1,0,0,0
19-Nov-22,0,5.9,-4.67,39.79,17.28,43.77,0,0,0,1,5,323,1,0,0,1,0,0
19-Nov-22,0,0.4,-5.4,47.08,13.64,46.89,0,0,0,1,5,323,1,0,0,1,0,0
19-Nov-22,0,2.8,-5.28,65.12,14.58,50.72,0,0,0,1,5,323,1,0,0,1,0,0
19-Nov-22,0,2.7,-4.73,55.9,15.5,51.84,0,0,0,1,5,323,1,0,0,1,0,0
19-Nov-22,0,0.9,-4.99,49.65,13.5,54.13,0,0,0,1,5,323,1,0,0,1,0,0
19-Nov-22,0,0.4,-5.0,52.62,9.16,46.39,0,0,0,1,5,323,1,0,0,1,0,0
19-Nov-22,0,0.1,-5.03,45.09,7.0,45.02,0,0,0,1,5,323,1,0,0,0,1,0
19-Nov-22,0,11.9,-4.21,41.95,3.05,40.93,0,0,0,1,5,323,1,0,0,0,1,0
19-Nov-22,0,2.2,-4.87,42.79,2.13,38.16,0,0,0,1,5,323,1,0,0,0,1,0
19-Nov-22,0,0.0,-5.04,42.56,0.94,36.77,0,0,0,1,5,323,1,0,0,0,1,0
19-Nov-22,0,0.2,-5.01,47.13,2.71,40.63,0,0,0,1,5,323,1,0,0,0,1,0
19-Nov-22,0,0.0,-7.01,61.1,7.43,49.36,0,0,0,1,5,323,1,0,0,0,1,0
19-Nov-22,0,0.0,-4.53,65.33,59.44,114.78,0,0,0,1,5,323,1,0,0,0,0,1
19-Nov-22,0,0.0,-1.66,59.53,56.14,111.98,0,0,0,1,5,323,1,0,0,0,0,1
19-Nov-22,0,0.0,-0.63,55.6,33.96,86.13,0,0,0,1,5,323,1,0,0,0,0,1
19-Nov-22,0,18.0,-0.88,58.91,37.26,88.76,0,0,0,1,5,323,1,0,0,0,0,1
19-Nov-22,0,50.7,4.27,53.62,22.44,64.0,0,0,0,1,5,323,1,0,0,0,0,1
19-Nov-22,0,56.0,5.58,51.33,7.23,48.36,0,0,0,1,5,323,1,0,0,0,0,1
19-Nov-22,0,53.1,6.02,52.06,14.88,48.85,0,0,0,1,5,323,1,0,0,0,0,0
20-Nov-22,0,63.2,12.57,54.5,0.55,45.55,0,0,0,1,6,324,1,0,1,0,0,0
20-Nov-22,0,70.2,8.1,58.94,0.33,43.61,0,0,0,1,6,324,1,0,1,0,0,0
20-Nov-22,0,59.0,7.52,51.25,0.85,43.37,0,0,0,1,6,324,1,0,1,0,0,0
20-Nov-22,0,50.2,13.76,55.28,0.01,41.21,0,0,0,1,6,324,1,0,1,0,0,0
20-Nov-22,0,66.8,17.46,67.79,0.65,42.29,0,0,0,1,6,324,1,0,1,0,0,0
20-Nov-22,0,48.9,27.99,66.06,2.67,43.82,0,0,0,1,6,324,1,0,0,1,0,0
20-Nov-22,0,31.3,64.96,73.15,3.1,50.0,0,0,0,1,6,324,1,0,0,1,0,0
20-Nov-22,0,30.9,58.95,66.66,11.56,57.14,0,0,0,1,6,324,1,0,0,1,0,0
20-Nov-22,0,45.6,27.4,53.09,10.1,54.55,0,0,0,1,6,324,1,0,0,1,0,0
20-Nov-22,0,58.4,9.99,50.04,21.08,60.15,0,0,0,1,6,324,1,0,0,1,0,0
20-Nov-22,0,68.2,9.72,46.31,19.68,49.69,0,0,0,1,6,324,1,0,0,1,0,0
20-Nov-22,0,42.8,14.57,39.88,13.52,43.52,0,0,0,1,6,324,1,0,0,0,1,0
20-Nov-22,0,38.7,29.76,38.87,15.62,40.83,0,0,0,1,6,324,1,0,0,0,1,0
20-Nov-22,0,36.5,31.7,39.26,13.02,38.88,0,0,0,1,6,324,1,0,0,0,1,0
20-Nov-22,0,36.8,40.46,43.18,16.73,39.96,0,0,0,1,6,324,1,0,0,0,1,0
20-Nov-22,0,27.1,32.84,45.66,15.0,40.26,0,0,0,1,6,324,1,0,0,0,1,0
20-Nov-22,0,34.4,42.33,51.09,24.27,47.52,0,0,0,1,6,324,1,0,0,0,1,0
20-Nov-22,0,38.0,54.63,57.08,42.14,70.68,0,0,0,1,6,324,1,0,0,0,0,1
